TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math3.optimization.SimpleBounds,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,25,23
org.apache.commons.math3.optimization.direct.PowellOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5732843137254903,398,49
org.apache.commons.math3.optimization.direct.BOBYQAOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5015070047995849,3139,15
org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6875,225,78
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,33,0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,289,0
org.apache.commons.math3.optimization.direct.CMAESOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.39405110641234603,1928,143
org.apache.commons.math3.optimization.direct.AbstractSimplex,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,431,0
org.apache.commons.math3.optimization.direct.NelderMeadSimplex,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5911764705882353,315,84
org.apache.commons.math3.optimization.direct.SimplexOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5455357142857142,169,16
org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9954545454545455,191,188
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6159897391327782,232,153
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,288,0
org.apache.commons.math3.optimization.SimplePointChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7032474382157926,144,69
